"3","30.71","-88.18","AL","Mobile"
"3","32.28","-85.01","AL","Oswichee"
"3","33.62","-85.83","AL","Oxford"
"3","31.46","-85.64","AL","Ozark"
"3","33.12","-86.52","AL","Shelby Iron Works"
"3","32.14","-85.71","AL","Union Springs"
"3","35.28","-91.36","AR","Augusta"
"3","34.8","-91.42","AR","Devils Bluff"
"3","34.53","-90.59","AR","Helena"
"3","41.29","-72.45","CT","Westbrook"
"3","41.93","-73.08","CT","Winsted"
"3","38.82","-75.12","DE","Delaware Breakwater"
"3","38.91","-75.43","DE","Milford"
"3","29.1","-83.07","FL","Cedar Keys Lighthouse"
"3","28.85","-81.69","FL","Eustis"
"3","27.75","-81.8","FL","Fort Meade"
"3","30.42","-87.22","FL","Pensacola Light Station"
"3","29.55","-81.66","FL","Satsuma"
"3","33.17","-84.91","GA","Hogansville"
"3","33.33","-84.75","GA","Newman"
"3","41.67","-91.57","IA","Iowa City"
"3","40.4","-91.39","IA","Keokuk"
"3","38.13","-88.12","IL","Big Prairie"
"3","39.5","-88.18","IL","Charleston"
"3","38.77","-88.5","IL","Louisville"
"3","39.65","-88.03","IL","Oakland"
"3","40.57","-89.65","IL","Pekin"
"3","40.69","-89.59","IL","Peoria"
"3","39.6","-88.61","IL","Sullivan"
"3","39.42","-85.01","IN","Brookville"
"3","39.04","-85.51","IN","Butlerville"
"3","39.93","-85.37","IN","New Castle"
"3","40.93","-87.15","IN","Rensselaer"
"3","40.2","-84.81","IN","Union City"
"3","38.39","-84.3","KY","Cynthiana"
"3","37.69","-85.86","KY","Elizabethtown"
"3","37.57","-85.25","KY","Lebanon"
"3","37.12","-87.49","KY","Mannington"
"3","37.31","-88.18","KY","Midway"
"3","37.75","-84.3","KY","Richmond"
"3","42.36","-71.06","MA","Boston"
"3","42.59","-72.6","MA","Greenfield"
"3","42.7","-73.11","MA","North Adams"
"3","38.98","-76.49","MD","Annapolis"
"3","39.35","-77.43","MD","Lime Kiln"
"3","38.86","-76.91","MD","Oakland"
"3","38.69","-76.17","MD","Oxford"
"3","43.45","-83.95","MI","East Saginaw"
"3","39.12","-93.2","MO","Marshall"
"3","36.63","-89.65","MO","New Madrid"
"3","32.35","-90.88","MS","Vicksburg"
"3","39.42","-74.5","NJ","Absecon"
"3","40.07","-74.05","NJ","Bay Head"
"3","40.15","-74.71","NJ","Bordentown"
"3","38.93","-74.92","NJ","Cape May"
"3","40.43","-74.2","NJ","Keyport"
"3","40.77","-74.23","NJ","Orange"
"3","39.97","-74.68","NJ","Pemberton"
"3","43.85","-74.44","NY","Blue Mountain Lake"
"3","43.54","-73.67","NY","Bolton"
"3","42.63","-78.05","NY","Castile"
"3","42.37","-73.68","NY","Coxsackle"
"3","42.67","-73.67","NY","East Albany"
"3","40.75","-73.83","NY","Flushing"
"3","42.96","-74.37","NY","Fonda"
"3","42.46","-78.94","NY","Gowanda"
"3","42.67","-73.67","NY","Greenbush"
"3","42.9","-73.35","NY","Hoosick Falls"
"3","41.33","-73.57","NY","North Salem"
"3","41.57","-74.45","NY","Purdys"
"3","43.16","-77.61","NY","Rochester"
"3","43.08","-73.78","NY","Saratoga Springs"
"3","43.1","-75.23","NY","Utica"
"3","39.08","-84.18","OH","Batavia"
"3","40.02","-80.74","OH","Bellaire"
"3","39.46","-82.17","OH","Buchtel"
"3","41.52","-81.77","OH","Cleveland Light Station"
"3","39.88","-83.45","OH","London"
"3","40.53","-82.82","OH","Morrow"
"3","41.19","-82.22","OH","Oberlin"
"3","39.28","-81.61","OH","Rockland"
"3","39.54","-83.44","OH","Washington Court House"
"3","39.53","-84.09","OH","Waynesville"
"3","42.82","-80.23","ON","Port Dover"
"3","40.52","-78.41","PA","Altoona"
"3","40.85","-77.69","PA","Centre Hall"
"3","40.79","-76.36","PA","Germantown"
"3","40.41","-79.94","PA","Hazelwood"
"3","41.48","-78.32","PA","Howard"
"3","40.52","-75.56","PA","Macungie"
"3","41.24","-77","PA","Williamsport"
"3","36.55","-85.51","TN","Celina"
"3","35.56","-89.65","TN","Covington"
"3","35.49","-85.01","TN","Dayton"
"3","36.03","-89.39","TN","Dyersburg"
"3","35.82","-88.91","TN","Humboldt"
"3","36.65","-78.65","VA","Buffalo Lithia Springs"
"3","36.97","-78.22","VA","Lunenburg Courthouse"
"3","38.55","-77.82","VA","Rappahannock Station"
"3","37.07","-78.63","VA","Smithville"
"3","37.49","-77.48","VA","Woodstock"
"3","43.03","-87.91","WI","Milwaukee"
"3","43.05","-91.15","WI","Prairie Du Chien"
"3","38.41","-82.29","WV","Barboursville"
"3","35.95","-82.07","WV","Logan Courthouse"
"3","38.32","-80.84","WV","Nicholas"
"3","40.25","-80.67","WV","Wellsburg"
"3","39.02","-80.58","WV","Weston"
"2","31.52","-88.02","AL","St Stephens"
"2","36.06","-94.16","AR","Fayetteville"
"2","33.54","-92.47","AR","Hampton"
"2","35.85","-90.7","AR","Jonesboro"
"2","34.75","-92.29","AR","Little Rock"
"2","33.63","-91.79","AR","Monticello"
"2","36.26","-90.97","AR","Pocahontas"
"2","35.65","-89.95","AR","Sans Souci"
"2","35.44","-94.35","AR","Van Buren"
"2","41.72","-71.91","CT","Central Village"
"2","41.45","-71.87","CT","Clarks Fallage"
"2","41.81","-72.92","CT","Collinsville"
"2","41.48","-72.68","CT","Durham"
"2","41.61","-71.98","CT","Jewett City"
"2","41.52","-73.12","CT","Middlebury"
"2","41.5","-72.13","CT","New London"
"2","41.79","-72.42","CT","Quarryville"
"2","41.57","-71.86","CT","Voluntown"
"2","41.55","-73.04","CT","Waterbury"
"2","41.28","-72.95","CT","West Haven"
"2","39.45","-75.72","DE","Middletown"
"2","24.56","-81.8","FL","Key West"
"2","29.48","-81.57","FL","Lake Como"
"2","27.95","-82.3","FL","Limona"
"2","27.55","-82.55","FL","Manatee Village"
"2","33.67","-83.85","GA","Georgetown"
"2","43.07","-92.67","IA","Charles City"
"2","40.76","-93.32","IA","Corydon"
"2","41.59","-93.6","IA","Des Moines"
"2","43.26","-93.63","IA","Forest City"
"2","40.63","-91.3","IA","Fort Madison"
"2","42.47","-91.89","IA","Independence"
"2","42.49","-91.46","IA","Manchester"
"2","42.07","-90.67","IA","Maquoketa"
"2","42.05","-92.91","IA","Marshalltown"
"2","42.24","-91.19","IA","Monticello"
"2","41.02","-92.41","IA","Ottumwa"
"2","41.34","-91.72","IA","Washington"
"2","42.72","-92.48","IA","Waverly"
"2","42.47","-93.83","IA","Webster City"
"2","38.61","-89.37","IL","Carlyle"
"2","39.12","-88.54","IL","Effingham"
"2","42.04","-88.28","IL","Elgin"
"2","39.18","-89.52","IL","Hillsborough"
"2","41.53","-88.08","IL","Joliet"
"2","41.12","-87.86","IL","Kankakee"
"2","41.25","-89.92","IL","Kewanee"
"2","40.4","-90.15","IL","Lewistown"
"2","41.04","-89.35","IL","Marshall"
"2","38.32","-88.9","IL","Mount Vernon"
"2","38.73","-88.08","IL","Olney"
"2","42.01","-89.33","IL","Oregon"
"2","39.92","-91.41","IL","Quincy"
"2","41.03","-89.44","IL","Sparland"
"2","39.8","-89.65","IL","Springfield"
"2","40.78","-87.77","IL","Vatseka"
"2","39.83","-87.25","IN","Bloomingdale"
"2","39.17","-86.53","IN","Bloomington"
"2","38.05","-87.28","IN","Boonville"
"2","40.14","-87.4","IN","Covington"
"2","39.96","-87.48","IN","Eugene"
"2","39.64","-86.87","IN","Greencastle"
"2","40.77","-87.44","IN","Kentland"
"2","40.42","-86.9","IN","Lafayette"
"2","40.75","-86.37","IN","Logansport"
"2","40.19","-85.38","IN","Muncie"
"2","39.21","-86.25","IN","Nashville"
"2","40.38","-85.5","IN","New Cumberland"
"2","40.31","-84.84","IN","Salem"
"2","39.52","-85.77","IN","Shelbyville"
"2","40.8","-85.82","IN","Wabash"
"2","41.24","-85.85","IN","Warsaw"
"2","38.66","-87.17","IN","Washington"
"2","36.99","-86.44","KY","Bowling Green"
"2","36.53","-89.22","KY","Brownsville"
"2","38.72","-84.32","KY","Catawba"
"2","37.13","-84.08","KY","London"
"2","37.57","-85.28","KY","Marion"
"2","31.31","-92.46","LA","Alexandria"
"2","30.74","-91.32","LA","Bayou Sara"
"2","30.47","-90.1","LA","Covington"
"2","30.85","-90.15","LA","Franklinton"
"2","31.76","-93.09","LA","Natchitoches"
"2","29.94","-90.08","LA","New Orleans"
"2","30.33","-90.85","LA","Port Vincent"
"2","32.51","-93.75","LA","Shreveport"
"2","32.17","-91.72","LA","Winnsboro"
"2","42.38","-72.52","MA","Amherst"
"2","42.66","-71.13","MA","Andover"
"2","42.59","-72.23","MA","Athol"
"2","42.26","-71.1","MA","Blue Hill"
"2","42.63","-70.65","MA","Cape Ann"
"2","42.25","-70.8","MA","Cohasset"
"2","42.46","-71.35","MA","Concord"
"2","42.58","-71.8","MA","Fitchburg"
"2","42.31","-72.21","MA","Gilbertville"
"2","42.61","-71.57","MA","Groton"
"2","42","-70.62","MA","Gurnet Point Lighthouse"
"2","42.16","-71.01","MA","Holbrook"
"2","42.31","-71.12","MA","Jamaica Plain"
"2","42.33","-70.97","MA","Long Island Lighthouse"
"2","42.64","-71.31","MA","Lowell"
"2","42.58","-70.77","MA","Manchester"
"2","42.25","-70.85","MA","Minots Ledge Light Station"
"2","41.28","-70.1","MA","Nantucket"
"2","42.81","-70.88","MA","Newburyport"
"2","42.69","-72.45","MA","Northfield"
"2","41.63","-70.39","MA","Osterville"
"2","42.45","-73.25","MA","Pittsfield"
"2","42.39","-71.11","MA","Somerville"
"2","42.1","-72.58","MA","Springfield"
"2","41.9","-71.09","MA","Taunton"
"2","39.65","-77.72","MD","Hagerstown"
"2","39.33","-76.62","MD","Leading Point Lighthouse"
"2","39.48","-77.24","MD","Libertytown"
"2","39.66","-76.89","MD","Manchester"
"2","39.35","-77.61","MD","Petersville"
"2","39.37","-76.97","MD","Sykesville"
"2","39.33","-76.87","MD","Woodstock"
"2","44.31","-69.78","ME","Augusta"
"2","44.38","-68.2","ME","Bar Harbor"
"2","44.41","-70.79","ME","Bethel"
"2","45.05","-69.7","ME","Brighton"
"2","44.23","-69.77","ME","Gardiner"
"2","45.09","-69.68","ME","Mayfield"
"2","44.88","-68.67","ME","Orono"
"2","43.65","-70.28","ME","Portland"
"2","44.4","-69.71","ME","Riverside"
"2","43.44","-70.78","ME","Sanford"
"2","44.31","-69.58","ME","Windsor"
"2","43.92","-69.8","ME","Woolwich"
"2","41.9","-84.04","MI","Adrian"
"2","43.8","-83","MI","Bad Axe"
"2","44.02","-83.38","MI","Charity Island Light"
"2","45.75","-87.07","MI","Escanaba"
"2","42.97","-82.43","MI","Fort Gratiot Light Sta"
"2","43","-86.37","MI","Grand Haven Light Sta"
"2","44.17","-86.5","MI","Grande Pointe Au Sable"
"2","43.85","-85.44","MI","Hersey"
"2","42.29","-85.59","MI","Kalamazoo"
"2","42.73","-84.55","MI","Lansing"
"2","43.05","-83.32","MI","Lapeer"
"2","42.27","-84.97","MI","Marshall"
"2","44.67","-83","MI","Port Austin Light"
"2","45.98","-83.22","MI","Prentis Bay"
"2","43.67","-83.85","MI","Saginaw River Range Lights"
"2","43.42","-82.83","MI","Sandusky"
"2","42.58","-82.55","MI","St Clair Flats Lights"
"2","45","-83.17","MI","Thunder Bay Sound Light"
"2","44.46","-93.16","MN","Northfield"
"2","44.02","-92.47","MN","Rochester"
"2","44.08","-93.51","MN","Waseca"
"2","36.69","-91.4","MO","Alton"
"2","38.95","-92.33","MO","Columbia"
"2","37.15","-91.36","MO","Eminence"
"2","39.15","-92.68","MO","Fayette"
"2","39.22","-92.84","MO","Glasgow"
"2","38.57","-92.17","MO","Jefferson City"
"2","39.1","-94.57","MO","Kansas City"
"2","39.17","-91.88","MO","Mexico"
"2","40.2","-93.12","MO","Milan"
"2","38.71","-93.23","MO","Sedalia"
"2","37.21","-93.29","MO","Springfield"
"2","37.97","-91.35","MO","Steelville"
"2","38.44","-91","MO","Union"
"2","38.81","-91.15","MO","Warrenton"
"2","37.83","-92.2","MO","Waynesville"
"2","31.58","-90.44","MS","Brookhaven"
"2","31.35","-89.12","MS","Corinth"
"2","32.17","-88.81","MS","Enterprise"
"2","31.87","-90.33","MS","Hazelhurst"
"2","33.9","-89","MS","Houston"
"2","30.53","-88.64","MS","Jackson"
"2","32.36","-88.7","MS","Meridian"
"2","31.56","-91.4","MS","Natchez"
"2","34.26","-88.71","MS","Tupelo"
"2","33.2","-89.78","MS","West"
"2","43.45","-71.22","NH","Alton"
"2","43.59","-71.74","NH","Bristol"
"2","43.21","-71.54","NH","Concord"
"2","43.2","-71.22","NH","Deerfield"
"2","43.2","-70.87","NH","Dover"
"2","43.46","-71.75","NH","East Andover"
"2","43.04","-71.08","NH","Epping"
"2","43.22","-71.33","NH","Epsom"
"2","42.99","-71.46","NH","Manchester"
"2","43.61","-71.53","NH","Meredith Center"
"2","43.12","-71.1","NH","Nottingham"
"2","43.08","-70.76","NH","Portsmouth"
"2","43.79","-71.78","NH","Quincy"
"2","43.3","-70.98","NH","Rochester"
"2","43.7","-71.23","NH","Union"
"2","43.08","-72.43","NH","Walpole"
"2","43.58","-71.23","NH","Wolfboro"
"2","43.57","-71.03","NH","Wolfboro Junction"
"2","40.3","-74.07","NJ","Eatontown"
"2","40.26","-74.27","NJ","Freehold"
"2","40.27","-74.52","NJ","Hightstown"
"2","40.74","-74.03","NJ","Hoboken"
"2","39.45","-74.73","NJ","Mays Landing"
"2","40.38","-73.97","NJ","Navesink Highlands"
"2","40.49","-74.45","NJ","New Brunswick"
"2","40.91","-74.17","NJ","Paterson"
"2","40.75","-74.26","NJ","South Orange"
"2","44.15","-73.37","NY","Barbers Point Lighthouse"
"2","42.1","-75.91","NY","Binghamton"
"2","42.62","-77.07","NY","Bluff Point Lighthouse"
"2","42.88","-78.95","NY","Buffalo Lights"
"2","40.79","-73.84","NY","College Point"
"2","44.03","-73.35","NY","Crown Point Light Station"
"2","42.82","-78.17","NY","Dale"
"2","42.56","-77.69","NY","Dansville"
"2","42.28","-74.92","NY","Delhi"
"2","42.48","-79.37","NY","Dunkirk Light Station"
"2","43.25","-79.05","NY","Fort Niagara Light Station"
"2","43.05","-74.35","NY","Gloversville"
"2","40.68","-74","NY","Governors Island"
"2","40.77","-73.53","NY","Hicksville"
"2","42.86","-75.06","NY","Monticello"
"2","41.61","-75.07","NY","Narrowsburg"
"2","40.64","-74.09","NY","New Brighton"
"2","41.5","-74.02","NY","Newburgh"
"2","40.75","-73.87","NY","Newton"
"2","43.37","-78.23","NY","Oak Orchard Light Station"
"2","43.46","-76.51","NY","Oswego"
"2","43.45","-76.5","NY","Oswego Lights"
"2","42.11","-76.26","NY","Owego"
"2","41.3","-73.92","NY","Peekskill On Hudson"
"2","42.66","-77.05","NY","Penn Yan"
"2","44.68","-73.4","NY","Plattsburgh Light Station"
"2","41.7","-73.93","NY","Poughkeepsie"
"2","43.93","-76.13","NY","Sackets Harbor Light Sta"
"2","42.84","-74.06","NY","Schenectady"
"2","44.26","-73.25","NY","Split Rock Lighthouse"
"2","41.26","-74.36","NY","Warwick"
"2","42.79","-73.68","NY","Waterford"
"2","42.38","-76.87","NY","Watkins"
"2","41.08","-81.52","OH","Akron"
"2","41.87","-80.78","OH","Ashtabula Light Station"
"2","39.75","-81.52","OH","Caldwell"
"2","41.43","-81.4","OH","Chagrin Falls"
"2","41.55","-81.63","OH","Collinwood"
"2","41.28","-81.17","OH","Garretsville"
"2","41.53","-82.77","OH","Marblehead Light Station"
"2","40.59","-83.13","OH","Marion"
"2","41.59","-84.6","OH","Montpelier"
"2","41.74","-83.38","OH","Turtle Island"
"2","44.25","-77.41","ON","Belleville"
"2","43.55","-80.25","ON","Guelph"
"2","45.5","-74.5","ON","Hyacinthe"
"2","45.5","-73.5","ON","Montreal"
"2","45.42","-75.7","ON","Ottawa"
"2","42.95","-81.88","ON","Watford"
"2","43.13","-80.8","ON","Woodstock"
"2","40.93","-75.27","PA","Bossardsville"
"2","40.01","-77.78","PA","Franklin"
"2","40.27","-76.87","PA","Harrisburg"
"2","41.42","-76.5","PA","Laporte"
"2","40.3","-75.99","PA","Montrose"
"2","42.15","-80.12","PA","Presqueville Light Station"
"2","41.23","-71.57","RI","Block Island North Light"
"2","41.71","-71.29","RI","Bristol"
"2","41.48","-71.52","RI","Kingston"
"2","41.83","-71.42","RI","Providence"
"2","37.25","-80.3","VA","Big Spring Depot"
"2","36.76","-80.73","VA","Hillsville"
"2","38","-79.83","VA","Hot Springs"
"2","44.68","-91.12","WI","Augusta"
"2","42.52","-90.43","WI","Buncombe"
"2","45.2","-87.37","WI","Chambers Island Light Sta"
"2","44.63","-91.96","WI","Durand"
"2","45.17","-87.33","WI","Eagle Bluff Lighthouse"
"2","44.81","-91.5","WI","Eau Claire"
"2","43.74","-88.52","WI","Fond Du Lac"
"2","43.41","-88.71","WI","Juneau"
"2","44.17","-87.5","WI","Light Station"
"2","43.8","-90.08","WI","Mauston"
"2","44.56","-90.58","WI","Neillsville"
"2","45.38","-86.93","WI","Port Du Most Light"
"2","42.74","-87.8","WI","Racine"
"2","43.28","-89.72","WI","Sauk City"
"2","43.72","-87.93","WI","Sheboygan"
"2","44.17","-87.5","WI","Twin River Point"
"2","44.96","-89.63","WI","Wausau"
"2","39.46","-77.96","WV","Martinsburg"
"2","37.43","-81.92","WV","Peeryville"
"2","37.37","-81.1","WV","Princeton"
"2","39.13","-79.74","WV","Saint George"
"2","39.26","-80.08","WV","Webster"
"2","39.26","-80.85","WV","West Union"
